pair_id,batch,stratum,corpus,query_id,doc_id,selection_reason,annotator,label,shortlist_pick,notes,model,agent_sha256,prompt_sha256,run,chars_sent,parsed_ok,judged_at,draw
j_c6cf432a5c66__r_de330ec0b46f,0,a1_recheck,a1,j_c6cf432a5c66,r_de330ec0b46f,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Construction project management is a different profession from electrical engineering/PCB design. No hardware design or ,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,d686167b1368bb70b3c17e63c7ab2291c302625ca0c1788f849bad9e273467e3,4,6260,True,2026-09-05T07:08:04+00:00,a1_recheck
j_ef4c6efe5843__r_9ddad6feab89,0,a1_recheck,a1,j_ef4c6efe5843,r_9ddad6feab89,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong ETL/warehouse experience evidenced, but lacks Snowflake/dbt/Airflow stack and no leadership evidence for Principa",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,13e17723ed461c1288f668414da2cd889f6f07ae7b1fa584947b49e41bfde977,4,12408,True,2026-09-05T07:08:13+00:00,a1_recheck
j_8c9e67f3cbe3__r_2a58ebc46ba5,0,a1_recheck,a1,j_8c9e67f3cbe3,r_2a58ebc46ba5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Entry-level candidate against senior role; ~3 years experience vs 4+ required; lacks Golang, PHP, and cloud deployment e",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,07dbbe102cadbb51ff8257af63900461f2176e6c3e7dd1f702656dce58e668d6,4,7369,True,2026-09-05T07:08:25+00:00,a1_recheck
j_244f893f44d8__r_0817bbf617c5,0,a1_recheck,a1,j_244f893f44d8,r_0817bbf617c5,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Core data engineering skills (ETL, warehousing, modeling) strong, but no demonstrated cloud platform or streaming experi",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,51259b57a3d85cdcca706325aa291b0dd4c3f7bed19acd89ac240f352ee53492,4,17236,True,2026-09-05T07:08:26+00:00,a1_recheck
j_b4459d155af3__r_8b8c95916925,0,a1_recheck,a1,j_b4459d155af3,r_8b8c95916925,a1_recheck,llm:claude-haiku-4-5:run4,Good Fit,,"Covers all core duties: payroll, A/P/A/R, GL, tax, invoicing. Has required degree and software knowledge listed in job.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,46f70f0028c24a53c90f2c576038dbb3dae495a6ef16164eb97df159782d05bb,4,6141,True,2026-09-05T07:08:33+00:00,a1_recheck
j_afad5d1e324c__r_9f41c250b6f7,0,a1_recheck,a1,j_afad5d1e324c,r_9f41c250b6f7,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,BI/database engineer profession; FP&A role requires finance/accounting domain expertise,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,89764329004972dcfccccd10c5caa047fc52c35b4601ac424954fbeafc8e95dd,4,6473,True,2026-09-05T07:08:35+00:00,a1_recheck
j_244f893f44d8__r_7d9919ce0c9e,0,a1_recheck,a1,j_244f893f44d8,r_7d9919ce0c9e,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Core activity evidenced (end-to-end data pipelines, cloud platforms, data warehouses, ETL, SQL, Python), but experience ",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,69fd706e0753b68b794fddc3a6cb251289b6d44801a1ecf2608bb6ffea429dc7,4,8446,True,2026-09-05T07:08:36+00:00,a1_recheck
j_3703c60dc13d__r_9ddad6feab89,0,a1_recheck,a1,j_3703c60dc13d,r_9ddad6feab89,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Data engineer, not electrical/hardware engineer. No power electronics, analog design, or circuit design experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,3ee4ca53e18b16ecde392d205ade701c72f871bc5007ebd624f24e9ece67a089,4,10233,True,2026-09-05T07:08:37+00:00,a1_recheck
j_6073c804c2b4__r_f4c1f212169f,0,a1_recheck,a1,j_6073c804c2b4,r_f4c1f212169f,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Accountant with no SQL, database, or technical background. Role requires 5+ years SQL and IT/data analysis experience.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,494968410f19339d3ca4dc7229bcf892f0d322f244d5fcdd5f19ee41d7e93d97,4,5613,True,2026-09-05T07:08:38+00:00,a1_recheck
j_978d084a319f__r_6de8c60312de,0,a1_recheck,a1,j_978d084a319f,r_6de8c60312de,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Has sufficient general accounting experience but lacks construction industry background and Viewpoint software.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,82222dd0848c6d4e87271e5822d2f9ccc43b795ef2d7f770da73858785d7b7eb,4,7526,True,2026-09-05T07:08:46+00:00,a1_recheck
j_3703c60dc13d__r_af6a8343706f,0,a1_recheck,a1,j_3703c60dc13d,r_af6a8343706f,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"Software engineer background, not power electronics/analog hardware design. No evidence of circuit design, PCB design, o",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,1327fcef01a7f805ce99bca5cf8a82c126414b0b9f142052f94971223a02bd9b,4,6565,True,2026-09-05T07:08:49+00:00,a1_recheck
j_244f893f44d8__r_e5b671d6d5ea,0,a1_recheck,a1,j_244f893f44d8,r_e5b671d6d5ea,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong batch ETL/DWH with Azure; Python (must-have) missing, streaming tools absent",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,4bb426456d2cca901d1ee9dd9367f62c550cdfe952756a5566fbb4108f1a7cc7,4,10245,True,2026-09-05T07:08:52+00:00,a1_recheck
j_b85987227b04__r_ca7ba98f2447,0,a1_recheck,a1,j_b85987227b04,r_ca7ba98f2447,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,"QA automation professional, not DevOps developer. Missing Ansible, Shell scripting, infrastructure automation—core work.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,9ccbbca78be973a5029b928b65c6a5fbf65c731b47440ef56de5d4df0e537b05,4,8027,True,2026-09-05T07:08:54+00:00,a1_recheck
j_9114d6480e8e__r_2a58ebc46ba5,0,a1_recheck,a1,j_9114d6480e8e,r_2a58ebc46ba5,a1_recheck,llm:claude-haiku-4-5:run4,No Fit,,Self-described entry-level candidate with ~3 years experience vs. 7+ years required for senior role.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,a5d3fa74073a487cba8087b685cee8461ee51cb7cc9bdf1adeef49cd5119f29a,4,8959,True,2026-09-05T07:09:12+00:00,a1_recheck
j_601b1be28694__r_5c04e2270625,0,a1_recheck,a1,j_601b1be28694,r_5c04e2270625,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Data analyst background exceeds 5-year experience minimum but lacks core BA expertise: no evidence of requirements trans,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,d9977b6382aa701564e7b6e05b0690d389d11d460a541cccd4601fc7a0debd0e,4,7774,True,2026-09-05T07:09:14+00:00,a1_recheck
j_978d084a319f__r_3c191b7fe1d1,0,a1_recheck,a1,j_978d084a319f,r_3c191b7fe1d1,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Has GL reconciliation skills. Missing: 7-10yr construction industry, Accounting degree, Viewpoint software knowledge.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,e0890e09e1f776ac293f76aa532be4c1bfef92d2f1a64bfdb349dbe207dc87b6,4,9303,True,2026-09-05T07:09:16+00:00,a1_recheck
j_978d084a319f__r_cfef6a354732,0,a1_recheck,a1,j_978d084a319f,r_cfef6a354732,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Wrong industry (entertainment vs construction), only 3 years accounting experience vs 7-10+ required, 11-year gap",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,1a3fb602f6d827799d1ea054370b5e23c2fdc2dacd425d58f6906aba28a19fea,4,10490,True,2026-09-05T07:09:18+00:00,a1_recheck
j_b35cfefb41dd__r_54efc8ed3054,0,a1_recheck,a1,j_b35cfefb41dd,r_54efc8ed3054,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Strong accounting fundamentals but missing public accounting/tax return prep experience,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,19c4a045e42ca26578080e09b1f2e8ae78f714503255ea4fcf4f5507eaa2895c,4,15843,True,2026-09-05T07:09:23+00:00,a1_recheck
j_9114d6480e8e__r_4237404a46ae,0,a1_recheck,a1,j_9114d6480e8e,r_4237404a46ae,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Strong .NET/C#/SQL skills match core requirements; CV ends 2017, lacks finance/billing domain experience",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,3c9586f69fd2306f3fecbebffafe30a0a0e46275ff273f16c0f63bb9a7290a9a,4,9175,True,2026-09-05T07:09:25+00:00,a1_recheck
j_9114d6480e8e__r_3f37a16fe433,0,a1_recheck,a1,j_9114d6480e8e,r_3f37a16fe433,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"10+ years SE with DB/web services expertise, but lacks required C#/.NET/T-SQL; Java background",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,ba5c18f842c49db56ebf5b86793218d448b5504cdfe78741208d6f1ac5db7fb2,4,5761,True,2026-09-05T07:09:34+00:00,a1_recheck
j_601b1be28694__r_60d5e723d074,0,a1_recheck,a1,j_601b1be28694,r_60d5e723d074,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Data analyst with relevant IT skills; lacks team leadership and pure business analyst experience.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,fdd52877c98a9fcfad0bd8a20e7bd2ccc79c48881202a5f5e51eabbfa7c91444,4,8538,True,2026-09-05T07:09:42+00:00,a1_recheck
j_b35cfefb41dd__r_3c191b7fe1d1,0,a1_recheck,a1,j_b35cfefb41dd,r_3c191b7fe1d1,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Some accounting background evidenced (bank reconciliations, journal entries, financial closing) but no tax preparation e",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,943779c9c34c44c87e87a413b6bc14ac173b33a3653e7195accbe3786a67d40c,4,6577,True,2026-09-05T07:09:57+00:00,a1_recheck
j_601b1be28694__r_3e11bbbda486,0,a1_recheck,a1,j_601b1be28694,r_3e11bbbda486,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,Leadership & process improvement skills shown. No BA background or agile/healthcare experience. Screening recommended.,claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,ff0b0aaf6950a6e2120efa9524fbfa7e81ddb2978f02ab0f566bc72b881c5aec,4,11556,True,2026-09-05T07:10:05+00:00,a1_recheck
j_9114d6480e8e__r_d157d1698e99,0,a1_recheck,a1,j_9114d6480e8e,r_d157d1698e99,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"8+ yrs .NET/SQL exp matches requirements, but lacks billing/financial systems domain experience",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,fff060440564a17facdbec852fae182a157e3c67f1e3ce08b9a4a216147207d5,4,9178,True,2026-09-05T07:10:06+00:00,a1_recheck
j_9114d6480e8e__r_e741e1ca6ee8,0,a1_recheck,a1,j_9114d6480e8e,r_e741e1ca6ee8,a1_recheck,llm:claude-haiku-4-5:run4,Potential Fit,,"Security/QA background, not backend dev. CS/SQL foundation. Missing .NET/C# (required). Screen to assess transition fit.",claude-haiku-4-5,75e00ea3d0c34ab92acd7e6436de2921a3b80b2ff4e8106c88bc7580d048cd23,f338bbeb617f226c81d1da175f71a81421211478d287e556122094fce83e4511,4,9023,True,2026-09-05T07:10:14+00:00,a1_recheck
